0.14112	0.09408	0.1568	0.10976	10.67331	6.773262	6.68965	11.00413	12.83582	15.99375	
0.18816	0.0784	0.17248	0.09408	10.34246	6.773262	5.347911	9.680557	11.34879	13.98795	
0.17248	0.0784	0.14112	0.10976	10.67331	7.8448	6.35517	11.33499	10.24616	14.32097	
0.18816	0.09408	0.1568	0.09408	10.34246	8.562762	7.356988	13.98795	9.152828	12.65954	
0.1568	0.06272	0.17248	0.12544	9.018072	8.562762	9.680557	18.02371	8.790222	12.32815	
0.1568	0.06272	0.18816	0.10976	10.34246	10.73814	10.01156	20.08764	11.71864	10.67331	
0.14112	0.06272	0.17248	0.09408	7.689942	8.562762	7.689942	18.70741	10.98013	8.354653	
0.1568	0.09408	0.18816	0.09408	9.349409	11.10436	6.35517	17.34378	13.9656	8.686502	
0.17248	0.0784	0.14112	0.10976	9.349409	8.562762	5.68435	13.98795	13.21094	11.33499	
0.17248	0.06272	0.17248	0.14112	10.67331	8.203389	5.347911	11.33499	14.72652	13.3231	
0.14112	0.06272	0.17248	0.10976	10.67331	7.129783	5.68435	10.67331	14.34525	14.65445	
0.1568	0.06272	0.17248	0.10976	11.33499	7.8448	5.347911	10.34246	14.72652	14.65445	
0.14112	0.0784	0.17248	0.10976	10.34246	6.417336	6.68965	11.33499	12.4621	15.65803	
0.17248	0.0784	0.17248	0.0784	11.00413	7.486947	5.347911	10.01156	11.71864	14.32097	
0.1568	0.09408	0.14112	0.09408	11.00413	7.8448	6.35517	11.66592	10.6126	14.32097	
0.17248	0.0784	0.17248	0.10976	10.34246	8.562762	7.356988	13.98795	9.51632	12.65954	
0.17248	0.0784	0.17248	0.10976	9.349409	8.562762	9.680557	18.36507	8.790222	12.32815	
0.17248	0.0784	0.18816	0.12544	10.34246	10.37306	10.01156	20.43566	11.71864	10.67331	
0.14112	0.06272	0.18816	0.10976	8.686502	9.284048	7.689942	19.05079	11.71864	8.686502	
0.1568	0.09408	0.18816	0.09408	9.349409	10.73814	6.35517	17.34378	13.58751	9.018072	
0.17248	0.0784	0.14112	0.12544	9.349409	8.562762	5.68435	13.65534	13.21094	11.33499	
0.17248	0.06272	0.1568	0.10976	10.67331	8.203389	5.347911	11.00413	14.72652	13.3231	
0.1568	0.04704	0.17248	0.12544	10.01156	6.417336	5.68435	10.67331	13.9656	14.65445	
0.14112	0.06272	0.17248	0.09408	11.33499	8.203389	5.347911	10.34246	15.10948	14.65445	
0.14112	0.0784	0.1568	0.10976	11.33499	7.8448	6.35517	10.67331	13.9656	15.32293	
0.17248	0.09408	0.1568	0.10976	10.67331	7.129783	5.68435	10.01156	11.71864	14.32097	
0.18816	0.0784	0.1568	0.09408	10.67331	7.8448	6.020087	11.33499	10.6126	13.98795	
0.17248	0.09408	0.1568	0.10976	10.34246	8.562762	7.356988	13.98795	9.51632	12.65954	
0.18816	0.0784	0.18816	0.09408	9.349409	8.562762	9.680557	18.36507	8.790222	12.32815	
0.14112	0.06272	0.18816	0.12544	10.34246	10.37306	10.01156	20.43566	11.34879	11.00413	
0.1568	0.09408	0.18816	0.10976	8.686502	9.284048	8.022482	18.70741	11.34879	8.686502	
0.1568	0.0784	0.18816	0.10976	9.349409	11.10436	6.35517	17.34378	13.58751	9.018072	
0.1568	0.0784	0.1568	0.09408	8.686502	8.203389	5.68435	13.98795	12.4621	11.33499	
0.1568	0.0784	0.17248	0.12544	9.680557	7.486947	5.010717	11.00413	13.9656	12.99118	
0.14112	0.06272	0.14112	0.12544	9.680557	6.773262	5.347911	10.34246	13.9656	14.32097	
0.1568	0.0784	0.1568	0.09408	11.33499	8.203389	6.68965	11.66592	15.10948	15.99375	
0.1568	0.06272	0.17248	0.0784	10.34246	6.773262	7.023572	11.66592	12.4621	16.33014	
0.17248	0.0784	0.17248	0.09408	11.00413	7.486947	5.68435	10.01156	11.71864	14.32097	
0.1568	0.09408	0.1568	0.10976	11.00413	8.203389	7.023572	11.66592	10.6126	14.65445	
0.1568	0.06272	0.14112	0.12544	10.34246	8.922966	7.356988	13.98795	9.152828	12.65954	
0.17248	0.0784	0.17248	0.12544	9.349409	8.562762	9.680557	18.02371	8.790222	12.32815	
0.1568	0.06272	0.18816	0.10976	10.01156	10.00904	10.01156	20.08764	10.98013	10.67331	
0.14112	0.06272	0.18816	0.10976	9.018072	9.646058	8.022482	18.70741	12.08973	8.686502	
0.14112	0.09408	0.18816	0.09408	9.349409	11.10436	6.35517	17.6833	13.9656	9.018072	
0.1568	0.0784	0.14112	0.10976	10.34246	9.646058	5.68435	13.98795	14.34525	11.33499	
0.17248	0.04704	0.17248	0.10976	11.33499	9.284048	5.347911	11.00413	15.49418	12.99118	
0.17248	0.06272	0.18816	0.10976	11.00413	7.8448	6.020087	11.00413	15.10948	14.98842	
0.14112	0.0784	0.1568	0.10976	10.34246	6.417336	5.347911	10.34246	13.58751	14.98842	
0.1568	0.06272	0.17248	0.0784	10.67331	6.773262	6.020087	10.34246	12.83582	14.98842	
0.17248	0.0784	0.17248	0.09408	11.33499	7.486947	5.68435	10.01156	12.08973	14.65445	
0.17248	0.09408	0.1568	0.09408	11.00413	8.203389	6.020087	11.33499	10.6126	13.98795	
0.17248	0.0784	0.17248	0.10976	10.67331	8.562762	7.356988	13.98795	9.51632	12.65954	
0.17248	0.06272	0.18816	0.10976	9.680557	8.562762	9.680557	18.36507	8.790222	12.32815	
0.1568	0.0784	0.17248	0.12544	9.349409	9.284048	10.01156	20.43566	10.6126	11.00413	
0.1568	0.06272	0.18816	0.09408	9.680557	10.73814	8.022482	19.05079	12.83582	8.686502	
0.1568	0.09408	0.20384	0.09408	9.018072	10.73814	6.68965	17.6833	13.21094	9.018072	
0.1568	0.09408	0.14112	0.10976	10.67331	10.37306	5.68435	13.65534	14.72652	11.33499	
0.1568	0.06272	0.17248	0.10976	11.00413	9.284048	5.68435	11.33499	15.49418	13.3231	
0.12544	0.06272	0.1568	0.12544	10.67331	7.486947	5.347911	10.34246	14.72652	14.32097	
0.12544	0.0784	0.14112	0.10976	10.01156	6.773262	5.68435	10.34246	13.58751	14.98842	
0.14112	0.0784	0.1568	0.10976	10.34246	6.773262	6.68965	11.00413	12.83582	15.99375	
0.17248	0.10976	0.1568	0.09408	11.00413	7.486947	5.347911	9.349409	12.08973	14.32097	
0.17248	0.0784	0.14112	0.09408	10.67331	8.203389	6.35517	11.00413	10.6126	13.98795	
0.17248	0.09408	0.17248	0.10976	10.34246	8.922966	7.356988	13.65534	9.51632	12.65954	
0.17248	0.09408	0.17248	0.10976	9.349409	8.922966	9.680557	18.36507	9.152828	12.32815	
0.1568	0.06272	0.18816	0.10976	10.01156	10.73814	10.01156	20.08764	11.71864	11.00413	
0.14112	0.06272	0.20384	0.12544	8.354653	9.646058	8.022482	18.70741	12.08973	8.686502	
0.14112	0.09408	0.18816	0.10976	9.018072	11.10436	6.68965	17.6833	13.9656	9.018072	
0.1568	0.0784	0.1568	0.12544	10.34246	10.37306	5.68435	13.65534	14.72652	11.33499	
0.1568	0.0784	0.14112	0.12544	11.33499	9.284048	5.347911	11.33499	15.49418	13.3231	
0.1568	0.06272	0.1568	0.10976	11.66592	8.922966	5.347911	10.67331	15.88068	14.32097	
0.1568	0.06272	0.1568	0.09408	10.67331	7.129783	5.68435	10.34246	13.9656	14.98842	
0.1568	0.06272	0.17248	0.0784	11.00413	7.129783	7.023572	11.33499	12.83582	15.99375	
0.17248	0.09408	0.17248	0.09408	10.34246	6.773262	5.347911	9.680557	10.98013	13.98795	
0.17248	0.10976	0.14112	0.09408	10.67331	7.8448	6.35517	11.33499	10.24616	14.32097	
0.17248	0.09408	0.17248	0.10976	10.34246	8.562762	7.356988	13.98795	9.152828	12.65954	
0.17248	0.0784	0.17248	0.12544	9.349409	8.562762	9.680557	18.36507	8.790222	12.32815	
0.17248	0.06272	0.18816	0.12544	10.01156	10.00904	10.01156	20.43566	11.34879	11.00413	
0.1568	0.06272	0.18816	0.09408	8.686502	9.646058	8.022482	19.05079	11.71864	8.686502	
0.1568	0.0784	0.20384	0.0784	9.349409	11.10436	7.023572	18.02371	13.58751	9.349409	
0.17248	0.0784	0.14112	0.10976	9.680557	9.284048	5.347911	13.3231	13.9656	11.00413	
0.1568	0.0784	0.1568	0.10976	10.34246	8.203389	6.35517	11.99696	14.72652	13.98795	
0.14112	0.06272	0.17248	0.12544	10.01156	7.129783	5.68435	10.67331	14.34525	14.65445	
0.14112	0.06272	0.17248	0.10976	10.34246	7.129783	7.356988	11.99696	14.34525	16.66724	
0.1568	0.0784	0.17248	0.0784	10.34246	7.129783	7.356988	11.66592	12.83582	16.66724	
0.1568	0.09408	0.14112	0.09408	10.01156	7.129783	5.68435	10.01156	11.34879	14.32097	
0.17248	0.09408	0.14112	0.10976	10.67331	7.8448	6.68965	11.66592	10.6126	14.65445	
0.18816	0.09408	0.1568	0.10976	10.34246	8.922966	7.356988	13.65534	9.152828	12.65954	
0.17248	0.06272	0.17248	0.10976	9.349409	8.562762	9.680557	18.02371	8.790222	12.32815	
0.17248	0.06272	0.18816	0.10976	10.34246	10.73814	10.01156	20.08764	11.71864	11.00413	
0.14112	0.0784	0.18816	0.12544	8.022482	8.922966	8.022482	18.70741	11.34879	8.686502	
0.14112	0.10976	0.18816	0.10976	9.349409	11.10436	6.68965	17.6833	13.9656	9.349409	
0.1568	0.0784	0.14112	0.10976	9.349409	8.922966	5.347911	13.3231	13.21094	11.00413	
0.14112	0.0784	0.1568	0.12544	10.34246	7.8448	6.020087	11.66592	14.34525	13.98795	
0.1568	0.06272	0.17248	0.12544	10.01156	6.773262	5.347911	10.34246	13.9656	14.32097	
0.14112	0.0784	0.1568	0.10976	11.00413	7.8448	5.347911	10.34246	14.72652	14.65445	
0.1568	0.0784	0.1568	0.09408	10.34246	6.773262	6.68965	11.00413	12.4621	15.99375	
0.1568	0.10976	0.14112	0.12544	10.67331	7.486947	5.347911	9.680557	11.71864	13.98795	
0.17248	0.09408	0.14112	0.09408	10.67331	8.203389	6.35517	11.33499	10.6126	14.32097	
0.17248	0.06272	0.1568	0.10976	10.34246	8.922966	7.356988	13.98795	9.51632	12.65954	
0.17248	0.06272	0.17248	0.12544	9.349409	8.562762	9.680557	18.36507	8.790222	12.32815	
0.17248	0.09408	0.18816	0.09408	10.01156	10.37306	10.01156	20.43566	10.98013	10.67331	
0.1568	0.09408	0.18816	0.10976	9.018072	10.00904	8.022482	19.05079	12.08973	8.686502	
0.14112	0.09408	0.17248	0.09408	9.349409	11.10436	6.68965	18.02371	13.58751	9.349409	
0.17248	0.0784	0.14112	0.12544	10.34246	10.00904	5.347911	13.65534	14.34525	11.00413	
0.1568	0.0784	0.17248	0.10976	11.00413	8.922966	6.35517	12.32815	15.10948	14.32097	
0.1568	0.10976	0.14112	0.12544	10.34246	7.486947	5.347911	10.34246	14.34525	14.32097	
0.1568	0.0784	0.17248	0.09408	10.34246	6.773262	6.020087	10.67331	13.9656	15.32293	
0.14112	0.09408	0.1568	0.10976	10.34246	7.129783	7.356988	11.66592	12.83582	16.66724	
0.17248	0.10976	0.17248	0.09408	10.34246	7.129783	5.68435	10.01156	10.98013	14.65445	
0.17248	0.09408	0.1568	0.09408	10.67331	7.8448	6.68965	11.66592	10.24616	14.65445	
0.18816	0.0784	0.17248	0.09408	10.34246	8.922966	7.356988	13.98795	9.152828	12.65954	
0.17248	0.0784	0.17248	0.09408	9.349409	8.562762	9.680557	18.36507	8.790222	12.32815	
0.17248	0.09408	0.17248	0.10976	9.680557	10.00904	10.01156	20.43566	11.34879	11.00413	
0.14112	0.0784	0.18816	0.10976	9.018072	10.37306	8.022482	19.05079	12.4621	8.686502	
0.14112	0.10976	0.18816	0.09408	9.018072	10.73814	6.68965	18.02371	13.9656	9.349409	
0.17248	0.0784	0.1568	0.10976	10.01156	9.646058	5.347911	13.65534	14.34525	10.67331	
0.1568	0.06272	0.14112	0.12544	10.34246	8.562762	6.68965	12.65954	14.72652	14.32097	
0.14112	0.06272	0.17248	0.10976	11.66592	8.922966	5.347911	10.67331	15.88068	14.32097	
0.14112	0.0784	0.1568	0.12544	11.66592	8.203389	6.020087	11.00413	15.10948	15.32293	
0.1568	0.09408	0.17248	0.09408	11.66592	8.203389	6.68965	11.33499	13.58751	15.99375	
0.17248	0.0784	0.1568	0.09408	10.67331	7.129783	5.347911	9.680557	11.34879	13.98795	
0.17248	0.0784	0.17248	0.10976	11.00413	7.8448	6.020087	11.33499	10.24616	13.98795	
0.17248	0.0784	0.1568	0.10976	10.67331	8.562762	7.023572	13.98795	9.152828	12.65954	
0.17248	0.06272	0.17248	0.12544	9.680557	8.562762	9.680557	18.36507	8.790222	12.32815	
0.17248	0.0784	0.18816	0.10976	9.349409	8.922966	10.01156	20.43566	10.24616	11.00413	
0.14112	0.0784	0.18816	0.10976	9.680557	10.37306	8.022482	19.39526	12.83582	8.686502	
0.1568	0.10976	0.20384	0.10976	9.018072	10.73814	7.023572	18.36507	13.58751	9.349409	
0.17248	0.0784	0.12544	0.10976	10.34246	10.37306	5.347911	13.3231	14.72652	10.67331	
0.1568	0.09408	0.1568	0.10976	11.33499	9.284048	7.023572	12.65954	15.88068	14.98842	
0.1568	0.06272	0.1568	0.10976	11.00413	8.203389	6.35517	11.33499	15.10948	14.98842	
0.12544	0.0784	0.1568	0.09408	10.01156	6.773262	7.356988	11.99696	13.9656	16.66724	
0.1568	0.0784	0.1568	0.09408	10.34246	7.129783	7.356988	11.66592	12.83582	16.66724	
0.1568	0.0784	0.1568	0.09408	10.01156	6.773262	5.68435	10.01156	11.34879	14.65445	
0.1568	0.0784	0.17248	0.10976	10.34246	7.8448	6.68965	11.33499	10.6126	14.65445	
0.17248	0.0784	0.17248	0.10976	10.01156	8.562762	7.356988	13.65534	9.51632	12.65954	
0.1568	0.0784	0.17248	0.10976	9.018072	8.562762	9.680557	18.02371	9.152828	12.32815	
0.1568	0.0784	0.18816	0.10976	10.34246	10.73814	10.01156	20.43566	12.08973	11.00413	
0.14112	0.06272	0.18816	0.12544	7.689942	8.922966	8.022482	19.05079	10.98013	8.686502	
0.14112	0.0784	0.18816	0.0784	9.349409	11.47175	7.023572	18.02371	13.9656	9.349409	
0.17248	0.06272	0.1568	0.09408	10.34246	10.00904	5.68435	13.65534	14.34525	11.00413	
0.17248	0.04704	0.1568	0.10976	11.00413	8.922966	5.68435	11.66592	15.10948	13.65534	
0.14112	0.06272	0.1568	0.10976	10.67331	7.486947	5.68435	11.00413	14.34525	14.65445	
0.1568	0.04704	0.17248	0.10976	10.67331	7.129783	6.35517	11.33499	13.9656	15.99375	
0.1568	0.09408	0.1568	0.09408	10.67331	6.417336	7.356988	11.66592	12.4621	16.66724	
0.18816	0.0784	0.17248	0.09408	11.33499	7.486947	5.68435	10.01156	11.71864	14.32097	
0.17248	0.0784	0.14112	0.10976	11.33499	7.8448	6.68965	11.66592	10.6126	14.65445	
0.18816	0.09408	0.17248	0.09408	10.67331	8.562762	7.356988	13.98795	9.152828	12.65954	
0.17248	0.06272	0.17248	0.10976	9.680557	8.562762	9.680557	18.36507	8.790222	12.32815	
0.1568	0.06272	0.18816	0.12544	9.018072	8.562762	10.01156	20.43566	9.880747	11.00413	
0.1568	0.0784	0.18816	0.10976	10.01156	10.73814	8.022482	19.39526	12.83582	8.686502	
0.1568	0.0784	0.18816	0.10976	8.686502	10.37306	7.023572	18.36507	13.21094	9.349409	
0.17248	0.0784	0.1568	0.12544	10.01156	9.646058	5.347911	13.65534	14.34525	10.67331	
0.1568	0.06272	0.1568	0.12544	10.67331	8.562762	6.020087	11.99696	15.10948	13.65534	
0.14112	0.0784	0.14112	0.10976	11.99696	9.284048	5.347911	10.34246	16.26906	13.98795	
0.1568	0.0784	0.17248	0.09408	11.00413	7.486947	6.35517	11.00413	14.72652	15.32293	
0.17248	0.06272	0.17248	0.09408	11.33499	7.486947	7.356988	11.66592	13.21094	16.33014	
0.1568	0.09408	0.1568	0.09408	10.34246	7.129783	5.68435	9.680557	11.34879	14.32097	
0.1568	0.0784	0.1568	0.09408	10.67331	7.8448	6.35517	11.33499	10.6126	14.32097	
0.17248	0.0784	0.14112	0.10976	10.34246	8.562762	7.356988	13.65534	9.51632	12.65954	
0.17248	0.0784	0.17248	0.14112	9.349409	8.562762	9.680557	18.36507	9.152828	12.32815	
0.1568	0.0784	0.20384	0.10976	9.680557	10.00904	10.01156	20.43566	11.34879	11.00413	
0.1568	0.0784	0.18816	0.12544	9.018072	10.00904	8.354653	19.39526	12.4621	8.686502	
0.14112	0.09408	0.20384	0.10976	9.018072	10.73814	7.356988	18.36507	13.9656	9.680557	
0.17248	0.06272	0.12544	0.10976	10.67331	10.37306	5.347911	13.3231	14.72652	10.67331	
0.1568	0.0784	0.1568	0.12544	11.33499	9.284048	7.023572	12.65954	15.88068	14.65445	
0.14112	0.0784	0.14112	0.10976	11.33499	8.203389	5.68435	11.00413	15.10948	14.65445	
0.1568	0.06272	0.17248	0.09408	10.34246	6.417336	6.68965	11.33499	13.58751	15.99375	
0.1568	0.09408	0.17248	0.09408	10.67331	6.773262	7.356988	11.66592	12.83582	16.66724	
0.17248	0.09408	0.1568	0.09408	11.33499	7.486947	5.68435	10.01156	11.71864	14.32097	
0.1568	0.09408	0.1568	0.10976	11.00413	7.8448	6.68965	11.66592	10.6126	14.32097	
0.17248	0.09408	0.17248	0.12544	10.67331	8.922966	7.356988	13.98795	9.51632	12.65954	
0.1568	0.06272	0.17248	0.10976	9.680557	8.562762	9.680557	18.36507	9.152828	12.32815	
0.1568	0.06272	0.18816	0.12544	9.018072	8.922966	10.01156	20.43566	10.24616	11.00413	
0.1568	0.0784	0.20384	0.12544	9.680557	10.73814	8.354653	19.39526	12.83582	8.686502	
0.14112	0.10976	0.18816	0.09408	9.018072	10.73814	7.356988	18.70741	13.58751	9.680557	
0.17248	0.0784	0.1568	0.12544	10.67331	10.37306	5.347911	13.3231	14.72652	10.67331	
0.1568	0.06272	0.1568	0.10976	11.33499	9.284048	7.356988	12.99118	15.49418	14.98842	
0.1568	0.0784	0.1568	0.10976	11.00413	8.203389	6.020087	11.00413	15.10948	14.65445	
0.14112	0.0784	0.14112	0.10976	10.34246	6.773262	6.68965	11.33499	13.9656	15.99375	
0.17248	0.0784	0.17248	0.09408	10.67331	7.129783	7.356988	11.66592	12.83582	16.66724	
0.17248	0.0784	0.17248	0.09408	10.34246	7.129783	5.68435	10.01156	10.98013	14.32097	
0.1568	0.09408	0.1568	0.09408	10.67331	7.8448	6.68965	11.66592	10.24616	14.32097	
0.17248	0.06272	0.17248	0.09408	10.67331	8.922966	7.356988	13.65534	9.152828	12.65954	
0.17248	0.0784	0.17248	0.10976	9.680557	8.562762	9.680557	18.36507	8.790222	12.32815	
0.17248	0.06272	0.17248	0.10976	9.349409	9.284048	10.34246	20.43566	10.6126	11.00413	
0.1568	0.0784	0.18816	0.10976	9.680557	10.73814	8.354653	19.39526	12.83582	8.686502	
0.14112	0.09408	0.18816	0.09408	9.018072	10.73814	7.689942	18.70741	13.58751	9.680557	
0.1568	0.0784	0.12544	0.12544	10.67331	10.37306	5.347911	13.65534	14.72652	10.67331	
0.1568	0.0784	0.17248	0.14112	11.00413	8.922966	7.356988	12.99118	15.10948	14.98842	
0.14112	0.06272	0.18816	0.12544	10.67331	7.486947	6.020087	11.00413	14.34525	14.65445	
0.14112	0.09408	0.1568	0.10976	10.34246	6.773262	7.023572	11.66592	13.58751	16.33014	
0.1568	0.09408	0.17248	0.10976	10.34246	6.773262	7.356988	11.66592	12.4621	16.66724	
0.17248	0.09408	0.1568	0.09408	11.00413	7.8448	6.020087	10.34246	11.71864	14.65445	
0.17248	0.09408	0.14112	0.09408	11.00413	8.203389	6.68965	11.66592	10.6126	14.65445	
0.1568	0.09408	0.1568	0.09408	10.67331	8.922966	7.356988	13.98795	9.51632	12.65954	
0.17248	0.0784	0.18816	0.09408	9.349409	8.922966	9.680557	18.36507	9.152828	12.32815	
0.1568	0.06272	0.18816	0.12544	9.018072	9.284048	10.34246	20.43566	10.24616	11.00413	
0.1568	0.0784	0.20384	0.12544	9.680557	11.10436	8.354653	19.39526	13.21094	8.686502	
0.14112	0.10976	0.18816	0.10976	8.686502	10.73814	7.356988	18.36507	13.21094	9.680557	
0.17248	0.09408	0.12544	0.10976	9.680557	9.646058	5.347911	13.3231	13.9656	10.67331	
0.1568	0.0784	0.1568	0.12544	10.67331	8.922966	7.356988	13.3231	14.72652	15.32293	
0.1568	0.0784	0.17248	0.12544	11.99696	9.284048	6.020087	11.00413	15.88068	14.65445	
0.12544	0.09408	0.17248	0.10976	10.67331	7.129783	6.020087	10.67331	13.9656	15.32293	
0.1568	0.09408	0.17248	0.09408	11.00413	7.486947	7.023572	11.33499	12.83582	15.99375	
0.17248	0.0784	0.17248	0.09408	10.34246	7.129783	5.68435	9.680557	10.98013	14.32097	
0.1568	0.10976	0.1568	0.0784	11.00413	7.8448	6.68965	11.33499	10.6126	14.32097	
0.18816	0.0784	0.17248	0.10976	10.34246	8.922966	7.356988	13.65534	9.51632	12.65954	
0.17248	0.0784	0.18816	0.12544	9.349409	8.922966	9.680557	18.36507	9.152828	12.32815	
0.17248	0.0784	0.18816	0.12544	9.680557	10.00904	10.34246	20.43566	10.98013	11.00413	
0.1568	0.0784	0.18816	0.12544	9.018072	10.00904	8.354653	19.39526	12.08973	8.686502	
0.1568	0.09408	0.20384	0.09408	9.018072	11.10436	7.689942	18.70741	13.9656	9.680557	
0.17248	0.10976	0.12544	0.10976	10.67331	10.37306	5.68435	13.98795	14.72652	11.00413	
